1576346749,15
1576347349,15
1576347949,15
1576348549,14
1576349149,14
1576349749,14
1576350349,14
1576350949,14
1576351549,14
1576352149,14
1576352749,13
1576353349,13
1576353949,13
1576354549,14
1576355149,14
1576355749,14
1576356349,13
1576356949,13
1576357549,13
1576358149,13
1576358749,13
1576359349,13
1576359949,13
1576360549,13
1576361149,14
1576361749,13
1576362349,12
1576362949,12
1576363549,12
1576364149,12
1576364749,12
1576365349,11
1576365949,11
1576366549,11
1576367149,11
1576367749,11
1576368349,11
1576368949,11
1576369549,11
1576370149,11
1576370749,11
1576371349,11
1576371949,10
1576372549,10
1576373149,10
1576373749,10
1576374349,10
1576374949,9
1576375549,9
1576376149,10
1576376749,10
1576377349,10
1576377949,9
1576378549,10
1576379149,10
1576379749,11
1576380349,10
1576380949,10
1576381549,9
1576382149,9
1576382749,9
1576383349,9
1576383949,9
1576384549,8
1576385149,8
1576385749,8
1576386349,9
1576386949,9
1576387549,9
1576388149,8
1576388749,8
1576389349,8
1576389949,8
1576390549,8
1576391149,8
1576391749,8
1576392349,9
1576392949,8
1576393549,8
1576394149,8
1576394749,8
1576395349,7
1576395949,7
1576396549,8
1576397149,8
1576397749,7
1576398349,7
1576398949,7
1576399549,6
1576400149,7
1576400749,7
1576401349,7
1576401949,6
1576402549,6
1576403149,6
1576403749,6
1576404349,6
1576404949,7
1576405549,7
1576406149,7
1576406749,7
1576407349,7
1576407949,7
1576408549,7
1576409149,7
1576409749,7
1576410349,7
1576410949,8
1576411549,8
1576412149,8
1576412749,8
1576413349,9
1576413949,9
1576414549,9
1576415149,9
1576415749,10
1576416349,10
1576416949,11
1576417549,11
1576418149,12
1576418749,12
1576419349,12
1576419949,12
1576420549,12
1576421149,13
1576421749,14
1576422349,14
1576422949,14
1576423549,14
1576424149,14
1576424749,14
1576425349,14
1576425949,15
1576426549,15
1576427149,15
1576427749,15
1576428349,15
1576428949,15
1576429549,14
1576430149,14
1576430749,14
1576431349,14
1576431949,15
1576432549,15
1576433149,15
1576433749,15
1576434349,15
1576434949,15
1576435549,15
1576436149,15
1576436749,15
1576437349,14
1576437949,14
1576438549,14
1576439149,14
1576439749,14
1576440349,14
1576440949,14
1576441549,14
1576442149,14
1576442749,13
1576443349,13
1576443949,13
1576444549,13
1576445149,13
1576445749,13
1576446349,13
1576446949,12
1576447549,13
1576448149,13
1576448749,13
1576449349,13
1576449949,12
1576450549,12
1576451149,11
1576451749,11
1576452349,12
1576452949,12
1576453549,12
1576454149,11
1576454749,10
1576455349,11
1576455949,11
1576456549,11
1576457149,11
1576457749,11
1576458349,11
1576458949,10
1576459549,10
1576460149,10
1576460749,12
1576461349,12
1576461949,11
1576462549,11
1576463149,12
1576463749,11
1576464349,11
1576464949,11
1576465549,11
1576466149,11
1576466749,11
1576467349,10
1576467949,9
1576468549,9
1576469149,9
1576469749,9
1576470349,9
1576470949,9
1576471549,9
1576472149,8
1576472749,9
1576473349,9
1576473949,9
1576474549,8
1576475149,8
1576475749,7
1576476349,7
1576476949,8
1576477549,8
1576478149,8
1576478749,8
1576479349,8
1576479949,8
1576480549,8
1576481149,8
1576481749,7
1576482349,7
1576482949,7
1576483549,7
1576484149,7
1576484749,7
1576485349,6
1576485949,6
1576486549,6
1576487149,6
1576487749,6
1576488349,6
1576488949,10
1576489549,10
1576490149,8
1576490749,7
1576491349,6
1576491949,6
1576492549,6
1576493149,7
1576493749,7
1576494349,7
1576494949,8
1576495549,8
1576496149,9
1576496749,9
1576497349,9
1576497949,10
1576498549,11
1576499149,11
1576499749,12
1576500349,12
1576500949,12
1576501549,13
1576502149,13
1576502749,13
1576503349,13
1576503949,13
1576504549,13
1576505149,13
1576505749,13
1576506349,14
1576506949,14
1576507549,14
1576508149,14
1576508749,14
1576509349,14
1576509949,15
1576510549,15
1576511149,15
1576511749,15
1576512349,15
1576512949,15
1576513549,15
1576514149,15
1576514749,15
1576515349,15
1576515949,15
1576516549,15
1576517149,15
1576517749,15
1576518349,15
1576518949,15
1576519549,15
1576520149,15
1576520749,15
1576521349,15
1576521949,15
1576522549,14
1576523149,14
1576523749,14
1576524349,14
1576524949,14
1576525549,14
1576526149,14
1576526749,14
1576527349,14
1576527949,14
1576528549,14
1576529149,15
1576529749,14
1576530349,14
1576530949,14
1576531549,14
1576532149,14
1576532749,14
1576533349,14
1576533949,13
1576534549,13
1576535149,13
1576535749,13
1576536349,13
1576536949,13
1576537549,12
1576538149,12
1576538749,12
1576539349,12
1576539949,12
1576540549,12
1576541149,11
1576541749,11
1576542349,12
1576542949,12
1576543549,12
1576544149,12
1576544749,12
1576545349,13
1576545949,12
1576546549,12
1576547149,12
1576547749,11
1576548349,12
1576548949,12
1576549549,12
1576550149,11
1576550749,11
1576551349,10
1576551949,10
1576552549,10
1576553149,10
1576553749,9
1576554349,9
1576554949,9
1576555549,9
1576556149,9
1576556749,9
1576557349,9
1576557949,8
1576558549,8
1576559149,8
1576559749,8
1576560349,8
1576560949,8
1576561549,8
1576562149,8
1576562749,7
1576563349,8
1576563949,8
1576564549,8
1576565149,8
1576565749,8
1576566349,8
1576566949,8
1576567549,8
1576568149,8
1576568749,8
1576569349,8
1576569949,9
1576570549,8
1576571149,8
1576571749,8
1576572349,8
1576572949,8
1576573549,7
1576574149,7
1576574749,7
1576575349,7
1576575949,7
1576576549,7
1576577149,7
1576577749,7
1576578349,7
1576578949,7
1576579549,8
1576580149,8
1576580749,8
1576581349,9
1576581949,10
1576582549,10
1576583149,10
1576583749,10
1576584349,10
1576584949,11
1576585549,11
1576586149,12
1576586749,12
1576587349,13
1576587949,13
1576588549,13
1576589149,12
1576589749,14
1576590349,14
1576590949,14
1576591549,14
1576592149,14
1576592749,14
1576593349,14
1576593949,15
1576594549,15
1576595149,15
1576595749,15
1576596349,15
1576596949,15
1576597549,15
1576598149,15
1576598749,14
1576599349,14
1576599949,14
1576600549,14
1576601149,14
1576601749,14
1576602349,14
1576602949,14
1576603549,15
1576604149,15
1576604749,15
1576605349,15
1576605949,15
1576606549,15
1576607149,14
1576607749,14
1576608349,15
1576608949,15
1576609549,15
1576610149,15
1576610749,15
1576611349,14
1576611949,14
1576612549,14
1576613149,14
1576613749,14
1576614349,14
1576614949,14
1576615549,15
1576616149,14
1576616749,14
1576617349,13
1576617949,13
1576618549,13
1576619149,13
1576619749,13
1576620349,13
1576620949,13
1576621549,13
1576622149,12
1576622749,12
1576623349,12
1576623949,12
1576624549,12
1576625149,12
1576625749,12
1576626349,12
1576626949,13
1576627549,12
1576628149,13
1576628749,12
1576629349,13
1576629949,12
1576630549,12
1576631149,11
1576631749,11
1576632349,11
1576632949,11
1576633549,11
1576634149,10
1576634749,10
1576635349,10
1576635949,10
1576636549,10
1576637149,10
1576637749,10
1576638349,10
1576638949,10
1576639549,10
1576640149,10
1576640749,10
1576641349,10
1576641949,9
1576642549,9
1576643149,9
1576643749,9
1576644349,9
1576644949,9
1576645549,9
1576646149,9
1576646749,9
1576647349,8
1576647949,8
1576648549,8
1576649149,8
1576649749,8
1576650349,8
1576650949,8
1576651549,9
1576652149,9
1576652749,8
1576653349,8
1576653949,8
1576654549,8
1576655149,8
1576655749,8
1576656349,8
1576656949,9
1576657549,9
1576658149,8
1576658749,7
1576659349,7
1576659949,7
1576660549,7
1576661149,7
1576661749,7
1576662349,6
1576662949,6
1576663549,7
1576664149,7
1576664749,8
1576665349,8
1576665949,8
1576666549,8
1576667149,8
1576667749,8
1576668349,9
1576668949,10
1576669549,10
1576670149,10
1576670749,10
1576671349,11
1576671949,12
1576672549,11
1576673149,12
1576673749,12
1576674349,12
1576674949,13
1576675549,13
1576676149,13
1576676749,13
1576677349,14
1576677949,14
1576678549,14
1576679149,14
1576679749,14
1576680349,14
1576680949,14
1576681549,14
1576682149,14
1576682749,15
1576683349,15
1576683949,14
1576684549,15
1576685149,15
1576685749,14
1576686349,14
1576686949,14
1576687549,14
1576688149,14
1576688749,14
1576689349,14
1576689949,14
1576690549,14
1576691149,14
1576691749,14
1576692349,14
1576692949,14
1576693549,14
1576694149,14
1576694749,14
1576695349,14
1576695949,13
1576696549,14
1576697149,14
1576697749,14
1576698349,14
1576698949,14
1576699549,14
1576700149,14
1576700749,14
1576701349,13
1576701949,13
1576702549,13
1576703149,13
1576703749,12
1576704349,13
1576704949,13
1576705549,13
1576706149,12
1576706749,12
1576707349,12
1576707949,12
1576708549,12
1576709149,12
1576709749,12
1576710349,11
1576710949,12
1576711549,12
1576712149,12
1576712749,11
1576713349,11
1576713949,11
1576714549,11
1576715149,11
1576715749,11
1576716349,11
1576716949,11
1576717549,11
1576718149,11
1576718749,11
1576719349,12
1576719949,11
1576720549,11
1576721149,11
1576721749,11
1576722349,11
1576722949,11
1576723549,10
1576724149,10
1576724749,10
1576725349,10
1576725949,10
1576726549,10
1576727149,10
1576727749,10
1576728349,9
1576728949,9
1576729549,9
1576730149,9
1576730749,9
1576731349,9
1576731949,8
1576732549,8
1576733149,8
1576733749,8
1576734349,8
1576734949,8
1576735549,8
1576736149,8
1576736749,8
1576737349,9
1576737949,9
1576738549,9
1576739149,8
1576739749,9
1576740349,9
1576740949,9
1576741549,8
1576742149,9
1576742749,8
1576743349,8
1576743949,8
1576744549,7
1576745149,7
1576745749,7
1576746349,7
1576746949,8
1576747549,8
1576748149,7
1576748749,7
1576749349,8
1576749949,8
1576750549,8
1576751149,8
1576751749,8
1576752349,8
1576752949,8
1576753549,9
1576754149,9
1576754749,9
1576755349,9
1576755949,10
1576756549,10
1576757149,10
1576757749,10
1576758349,11
1576758949,11
1576759549,11
1576760149,11
1576760749,12
1576761349,13
1576761949,13
1576762549,13
1576763149,13
1576763749,13
1576764349,14
1576764949,14
1576765549,14
1576766149,13
1576766749,14
1576767349,14
1576767949,14
1576768549,14
1576769149,14
1576769749,14
1576770349,15
1576770949,15
1576771549,15
1576772149,14
1576772749,14
1576773349,14
1576773949,14
1576774549,14
1576775149,14
1576775749,14
1576776349,14
1576776949,14
1576777549,14
1576778149,14
1576778749,14
1576779349,14
1576779949,14
1576780549,14
1576781149,14
1576781749,14
1576782349,14
1576782949,14
1576783549,13
1576784149,13
1576784749,13
1576785349,14
1576785949,14
1576786549,14
1576787149,13
1576787749,13
1576788349,14
1576788949,14
1576789549,13
1576790149,13
1576790749,13
1576791349,12
1576791949,12
1576792549,12
1576793149,12
1576793749,12
1576794349,12
1576794949,11
1576795549,11
1576796149,11
1576796749,11
1576797349,11
1576797949,10
1576798549,11
1576799149,11
1576799749,11
1576800349,11
1576800949,11
1576801549,12
1576802149,12
1576802749,12
1576803349,12
1576803949,11
1576804549,11
1576805149,12
1576805749,11
1576806349,11
1576806949,10
1576807549,10
1576808149,10
1576808749,10
1576809349,10
1576809949,10
1576810549,10
1576811149,10
1576811749,9
1576812349,9
1576812949,9
1576813549,9
1576814149,9
1576814749,9
1576815349,10
1576815949,9
1576816549,9
1576817149,8
1576817749,8
1576818349,8
1576818949,8
1576819549,8
1576820149,8
1576820749,8
1576821349,8
1576821949,8
1576822549,8
1576823149,8
1576823749,8
1576824349,8
1576824949,8
1576825549,8
1576826149,9
1576826749,8
1576827349,8
